rank	term	p_value	z_score	combined_score	overlap_genes	adjusted_p_value
195	Positive Regulation Of Receptor Signaling Pathway Via STAT (GO:1904894)	0.03815814737853566	27.698611111111113	90.46410657809346	['F2R']	0.07788175721362661
194	Positive Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046427)	0.03815814737853566	27.698611111111113	90.46410657809346	['F2R']	0.07788175721362661
203	Release Of Sequestered Calcium Ion Into Cytosol (GO:0051209)	0.04018073954422461	26.23815789473684	84.33908236365446	['F2R']	0.07800943579805558
202	Neuron Projection Extension (GO:1990138)	0.04018073954422461	26.23815789473684	84.33908236365446	['USP9X']	0.07800943579805558
205	Negative Regulation Of Cell-Substrate Adhesion (GO:0010812)	0.04018073954422461	26.23815789473684	84.33908236365446	['MELTF']	0.07800943579805558
204	Digestive Tract Development (GO:0048565)	0.04018073954422461	26.23815789473684	84.33908236365446	['CXCL8']	0.07800943579805558
201	Negative Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000059)	0.04018073954422461	26.23815789473684	84.33908236365446	['USP9X']	0.07800943579805558
199	Negative Regulation Of Proteasomal Protein Catabolic Process (GO:1901799)	0.04018073954422461	26.23815789473684	84.33908236365446	['USP9X']	0.07800943579805558
200	Negative Regulation Of Protein Secretion (GO:0050709)	0.04018073954422461	26.23815789473684	84.33908236365446	['F2R']	0.07800943579805558
198	Signal Release From Synapse (GO:0099643)	0.039169950302324785	26.94864864864865	87.3094553625357	['SYN2']	0.07800943579805558
197	Response To Peptide (GO:1901652)	0.039169950302324785	26.94864864864865	87.3094553625357	['EIF2B2']	0.07800943579805558
196	mRNA Transcription By RNA Polymerase II (GO:0042789)	0.039169950302324785	26.94864864864865	87.3094553625357	['CREB1']	0.07800943579805558
206	Positive Regulation Of Monoatomic Ion Transport (GO:0043270)	0.041190516066627526	25.564102564102566	81.53791281942478	['F2R']	0.07806583521198932
207	Regulation Of Microtubule Cytoskeleton Organization (GO:0070507)	0.041190516066627526	25.564102564102566	81.53791281942478	['STMN1']	0.07806583521198932
208	Regulation Of Microtubule Polymerization (GO:0031113)	0.041190516066627526	25.564102564102566	81.53791281942478	['STMN1']	0.07806583521198932
209	Positive Regulation Of Wound Healing (GO:0090303)	0.041190516066627526	25.564102564102566	81.53791281942478	['F2R']	0.07806583521198932
210	Cyclic-Nucleotide-Mediated Signaling (GO:0019935)	0.041190516066627526	25.564102564102566	81.53791281942478	['CREB1']	0.07806583521198932
211	Cellular Response To Retinoic Acid (GO:0071300)	0.04219928082733081	24.92375	78.89244440466216	['CREB1']	0.07959864345629224
212	Supramolecular Fiber Organization (GO:0097435)	0.042891176292563366	6.592356687898089	20.759918951945384	['USP9X', 'STMN1']	0.08052211398320858
213	Positive Regulation Of Calcium Ion Transmembrane Transport (GO:1904427)	0.04320703480196092	24.314634146341465	76.39054934861029	['F2R']	0.08073427160178613
214	Neurotransmitter Secretion (GO:0007269)	0.04421377893724838	23.73452380952381	74.02130556201558	['SYN2']	0.08184690240476676
215	mRNA Transcription (GO:0009299)	0.04421377893724838	23.73452380952381	74.02130556201558	['CREB1']	0.08184690240476676
216	Cellular Response To Ketone (GO:1901655)	0.04521951420013217	23.18139534883721	71.77485186614989	['CREB1']	0.08332114190579909
217	Organic Hydroxy Compound Transport (GO:0015850)	0.046224241547830405	22.65340909090909	69.64226350504619	['ABCG8']	0.08477994532735715
218	Negative Regulation Of Hydrolase Activity (GO:0051346)	0.048230676330360274	21.666304347826088	65.68703534573399	['EGLN1']	0.08646760891659183
219	Regulation Of Wound Healing (GO:0061041)	0.048230676330360274	21.666304347826088	65.68703534573399	['F2R']	0.08646760891659183
220	Positive Regulation Of TOR Signaling (GO:0032008)	0.048230676330360274	21.666304347826088	65.68703534573399	['USP9X']	0.08646760891659183
221	Cognition (GO:0050890)	0.048230676330360274	21.666304347826088	65.68703534573399	['CUX2']	0.08646760891659183
222	Response To Organonitrogen Compound (GO:0010243)	0.048230676330360274	21.666304347826088	65.68703534573399	['CREB1']	0.08646760891659183
224	Myelination (GO:0042552)	0.04923238567693172	21.204255319148935	63.85033051565917	['EIF2B2']	0.0874753995509769
223	Cellular Response To Mechanical Stimulus (GO:0071260)	0.04923238567693172	21.204255319148935	63.85033051565917	['TNFRSF10B']	0.0874753995509769
225	Positive Regulation Of Nervous System Development (GO:0051962)	0.0502330909367498	20.761458333333334	62.09920952085082	['CUX2']	0.08885675641256187
226	Positive Regulation Of Fat Cell Differentiation (GO:0045600)	0.0512327930672156	20.336734693877553	60.42807445408675	['CREB1']	0.08960402682102464
227	RNA Modification (GO:0009451)	0.0522314930213008	19.929	58.83179608335473	['RBM15']	0.08960402682102464
228	Regulation Of Release Of Sequestered Calcium Ion Into Cytosol (GO:0051279)	0.0522314930213008	19.929	58.83179608335473	['F2R']	0.08960402682102464
229	Regulation Of Substrate Adhesion-Dependent Cell Spreading (GO:1900024)	0.0522314930213008	19.929	58.83179608335473	['MELTF']	0.08960402682102464
230	Regulation Of Synapse Assembly (GO:0051963)	0.0522314930213008	19.929	58.83179608335473	['CUX2']	0.08960402682102464
231	Receptor Internalization (GO:0031623)	0.0522314930213008	19.929	58.83179608335473	['CXCL8']	0.08960402682102464
232	Positive Regulation Of Ras Protein Signal Transduction (GO:0046579)	0.0522314930213008	19.929	58.83179608335473	['F2R']	0.08960402682102464
234	Regulation Of Peptide Hormone Secretion (GO:0090276)	0.05322919174316746	19.537254901960786	57.30566631783699	['HNF4A']	0.09053512099906261
233	Neurotransmitter Transport (GO:0006836)	0.05322919174316746	19.537254901960786	57.30566631783699	['SYN2']	0.09053512099906261
238	Regulation Of Alternative mRNA Splicing, Via Spliceosome (GO:0000381)	0.05422589020123468	19.160576923076924	55.84535629343883	['RBM15']	0.09068027016845127
237	Positive Regulation Of NIK/NF-kappaB Signaling (GO:1901224)	0.05422589020123468	19.160576923076924	55.84535629343883	['NR3C2']	0.09068027016845127
235	Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046425)	0.05422589020123468	19.160576923076924	55.84535629343883	['F2R']	0.09068027016845127
236	Cellular Response To Alcohol (GO:0097306)	0.05422589020123468	19.160576923076924	55.84535629343883	['CREB1']	0.09068027016845127
239	Regulation Of Lipid Metabolic Process (GO:0019216)	0.05522158934050639	18.79811320754717	54.4468793612393	['HNF4A']	0.09163147128552328
240	Positive Regulation Of Macromolecule Metabolic Process (GO:0010604)	0.055255158564134634	5.7042744984006974	16.51840144402311	['CXCL8', 'CUX2']	0.09163147128552328
241	Neuron Migration (GO:0001764)	0.056216290109268874	18.449074074074073	53.10655827493159	['USP9X']	0.09245489034499592
242	Cellular Response To Fibroblast Growth Factor Stimulus (GO:0044344)	0.056216290109268874	18.449074074074073	53.10655827493159	['CXCL8']	0.09245489034499592
244	Positive Regulation Of Cellular Metabolic Process (GO:0031325)	0.05720999346183072	18.112727272727273	51.82099606513529	['CXCL8']	0.09331794015495339
243	Peptide Metabolic Process (GO:0006518)	0.05720999346183072	18.112727272727273	51.82099606513529	['ANPEP']	0.09331794015495339
245	Regulation Of Calcium Ion Transport (GO:0051924)	0.05820270034529137	17.788392857142856	50.58705012596907	['F2R']	0.09454969280582026
251	Mitotic Cytokinesis (GO:0000281)	0.06018512849852576	17.173275862068966	48.26257221767156	['STMN1']	0.09543299259925599
249	Microtubule Cytoskeleton Organization Involved In Mitosis (GO:1902850)	0.06018512849852576	17.173275862068966	48.26257221767156	['STMN1']	0.09543299259925599
250	Phospholipid Transport (GO:0015914)	0.06018512849852576	17.173275862068966	48.26257221767156	['LDLR']	0.09543299259925599
247	Positive Regulation Of Protein Binding (GO:0032092)	0.06018512849852576	17.173275862068966	48.26257221767156	['USP9X']	0.09543299259925599
246	Response To Organic Cyclic Compound (GO:0014070)	0.059194411708517525	17.475438596491227	49.401809098663186	['CREB1']	0.09543299259925599
248	Cellular Response To Chemokine (GO:1990869)	0.06018512849852576	17.173275862068966	48.26257221767156	['CXCL8']	0.09543299259925599
252	Response To Retinoic Acid (GO:0032526)	0.06117485166375804	16.88135593220339	47.16683081464229	['CREB1']	0.09661742445307817
253	BMP Signaling Pathway (GO:0030509)	0.06216358214353192	16.599166666666665	46.11225172844932	['USP9X']	0.0970239438946106
254	Positive Regulation Of Interleukin-8 Production (GO:0032757)	0.06216358214353192	16.599166666666665	46.11225172844932	['F2R']	0.0970239438946106
255	Positive Regulation Of Cell Junction Assembly (GO:1901890)	0.06216358214353192	16.599166666666665	46.11225172844932	['CUX2']	0.0970239438946106
256	RNA Methylation (GO:0001510)	0.06315132089981415	16.32622950819672	45.09666238257707	['RBM15']	0.09818056921142981
257	Response To Metal Ion (GO:0010038)	0.06512382696991614	15.806349206349207	43.17448633216941	['MELTF']	0.10046233772878538
258	Positive Regulation Of Cysteine-Type Endopeptidase Activity (GO:2001056)	0.06512382696991614	15.806349206349207	43.17448633216941	['F2R']	0.10046233772878538
260	Regulation Of Translational Initiation (GO:0006446)	0.06610859618782342	15.55859375	42.26424300406644	['EIF2B2']	0.10119700493366815
259	Antimicrobial Humoral Immune Response Mediated By Antimicrobial Peptide (GO:0061844)	0.06610859618782342	15.55859375	42.26424300406644	['CXCL8']	0.10119700493366815
261	Cellular Response To Oxygen-Containing Compound (GO:1901701)	0.0669871907925308	5.100312662845232	13.787439893399508	['CXCL8', 'CREB1']	0.10191895502632119
262	Cellular Response To BMP Stimulus (GO:0071773)	0.06709237742938731	15.318461538461538	41.38565533533388	['USP9X']	0.10191895502632119
263	Extrinsic Apoptotic Signaling Pathway (GO:0097191)	0.06807517166528138	15.085606060606061	40.537176483196006	['TNFRSF10B']	0.10224120121804524
264	Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0006919)	0.06807517166528138	15.085606060606061	40.537176483196006	['F2R']	0.10224120121804524
265	Regulation Of Viral Genome Replication (GO:0045069)	0.06807517166528138	15.085606060606061	40.537176483196006	['CXCL8']	0.10224120121804524
266	Cell-Cell Junction Organization (GO:0045216)	0.0690569798213239	14.859701492537313	39.71735668720526	['F2R']	0.10332585702589066
267	Positive Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014068)	0.07003780282860121	14.640441176470588	38.92483584794597	['F2R']	0.10401136390217643
268	Phagocytosis (GO:0006909)	0.07003780282860121	14.640441176470588	38.92483584794597	['LDLR']	0.10401136390217643
271	Regulation Of Cellular Biosynthetic Process (GO:0031326)	0.07101764164383469	14.427536231884059	38.15833677729338	['CXCL8']	0.10429897186068711
269	Neutrophil Chemotaxis (GO:0030593)	0.07101764164383469	14.427536231884059	38.15833677729338	['CXCL8']	0.10429897186068711
270	Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0008277)	0.07101764164383469	14.427536231884059	38.15833677729338	['CXCL8']	0.10429897186068711
274	Second-Messenger-Mediated Signaling (GO:0019932)	0.07297437040523923	14.019718309859154	36.69867343192122	['CXCL8']	0.10599926796089493
273	Cellular Response To Hypoxia (GO:0071456)	0.07297437040523923	14.019718309859154	36.69867343192122	['EGLN1']	0.10599926796089493
272	Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179)	0.07297437040523923	14.019718309859154	36.69867343192122	['USP9X']	0.10599926796089493
275	Granulocyte Chemotaxis (GO:0071621)	0.07395126223609223	13.824305555555556	36.00331664229168	['CXCL8']	0.10663986365929241
276	Cellular Response To Decreased Oxygen Levels (GO:0036294)	0.07395126223609223	13.824305555555556	36.00331664229168	['EGLN1']	0.10663986365929241
277	Negative Regulation Of Neuron Apoptotic Process (GO:0043524)	0.0749271736072752	13.634246575342466	35.329586768183	['F2R']	0.10728387389624594
278	Nervous System Development (GO:0007399)	0.07493697724411148	4.774209305165466	12.370491075006937	['EIF2B2', 'MELTF']	0.10728387389624594
279	Regulation Of Fat Cell Differentiation (GO:0045598)	0.07590210546795215	13.449324324324325	34.67653889700834	['CREB1']	0.10750547322507102
280	Positive Regulation Of Neurogenesis (GO:0050769)	0.07590210546795215	13.449324324324325	34.67653889700834	['CUX2']	0.10750547322507102
281	Regulation Of Stress Fiber Assembly (GO:0051492)	0.07590210546795215	13.449324324324325	34.67653889700834	['STMN1']	0.10750547322507102
282	Positive Regulation Of Interleukin-6 Production (GO:0032755)	0.07687605873194113	13.269333333333334	34.043281187726755	['F2R']	0.10849883466422897
284	Embryonic Organ Development (GO:0048568)	0.0778490343477394	13.094078947368422	33.42897122939319	['CXCL8']	0.10909829461408549
283	Neutrophil Migration (GO:1990266)	0.0778490343477394	13.094078947368422	33.42897122939319	['CXCL8']	0.10909829461408549
286	Proteolysis Involved In Protein Catabolic Process (GO:0051603)	0.07882103324040048	12.923376623376623	32.832812714131684	['USP9X']	0.10968801129258528
285	Organonitrogen Compound Catabolic Process (GO:1901565)	0.07882103324040048	12.923376623376623	32.832812714131684	['ANPEP']	0.10968801129258528
287	Regulation Of Interleukin-8 Production (GO:0032677)	0.08173117888128069	12.436875	31.14591136074601	['F2R']	0.11207072190929776
288	Activation Of Protein Kinase Activity (GO:0032147)	0.08173117888128069	12.436875	31.14591136074601	['TNFRSF10B']	0.11207072190929776
289	Cellular Response To Interleukin-1 (GO:0071347)	0.08173117888128069	12.436875	31.14591136074601	['CXCL8']	0.11207072190929776
290	Cytoskeleton-Dependent Cytokinesis (GO:0061640)	0.08173117888128069	12.436875	31.14591136074601	['STMN1']	0.11207072190929776
291	Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507)	0.08194115596885841	4.527011361001623	11.325468325281722	['RBM15', 'HNF4A']	0.11207072190929776
292	Sodium Ion Transmembrane Transport (GO:0035725)	0.0826992801866571	12.282716049382715	30.61521487108159	['SLC9A2']	0.1127202517612655
294	Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:0007200)	0.08366640942468323	12.132317073170732	30.099280206798262	['F2R']	0.11287874898652178
293	Calcium Ion Transmembrane Import Into Cytosol (GO:0097553)	0.08366640942468323	12.132317073170732	30.099280206798262	['F2R']	0.11287874898652178
295	Regulation Of NIK/NF-kappaB Signaling (GO:1901222)	0.08366640942468323	12.132317073170732	30.099280206798262	['NR3C2']	0.11287874898652178
297	Regulation Of Interleukin-1 Beta Production (GO:0032651)	0.0846325675053562	11.9855421686747	29.59753084206102	['F2R']	0.11341333961997227
296	Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043281)	0.0846325675053562	11.9855421686747	29.59753084206102	['F2R']	0.11341333961997227
300	Response To Interleukin-1 (GO:0070555)	0.08559775537083866	11.842261904761905	29.109419206363214	['CXCL8']	0.1135596887919793
299	Mitotic Spindle Organization (GO:0007052)	0.08559775537083866	11.842261904761905	29.109419206363214	['STMN1']	0.1135596887919793
298	Calcium-Mediated Signaling (GO:0019722)	0.08559775537083866	11.842261904761905	29.109419206363214	['CXCL8']	0.1135596887919793
301	Glucose Homeostasis (GO:0042593)	0.08752522412551879	11.565697674418605	28.17205314298374	['HNF4A']	0.11534781192700821
302	Regulation Of Insulin Secretion (GO:0050796)	0.08752522412551879	11.565697674418605	28.17205314298374	['HNF4A']	0.11534781192700821
303	Negative Regulation Of Neuron Death (GO:1901215)	0.08848750688474293	11.432183908045976	27.72183304604507	['F2R']	0.11623111465388673
304	Positive Regulation Of Gene Expression (GO:0010628)	0.08946278351501218	4.29442853996917	10.36646090855197	['CXCL8', 'CUX2']	0.11712561789136462
305	Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014066)	0.0904091737202407	11.174157303370787	26.856076236742414	['F2R']	0.11797656111690426
306	Positive Regulation Of Neuron Projection Development (GO:0010976)	0.09232698183377033	10.927472527472528	26.033816561078613	['CUX2']	0.12008542081647253
307	Regulation Of mRNA Splicing, Via Spliceosome (GO:0048024)	0.09424093857799493	10.691397849462366	25.252018992111125	['RBM15']	0.12217554903596735
308	T Cell Receptor Signaling Pathway (GO:0050852)	0.0951964749969455	10.577127659574469	24.875419618227436	['EIF2B2']	0.12301362678176724
309	Regulation Of Protein Metabolic Process (GO:0051246)	0.09615105130710878	10.465263157894737	24.507918218027072	['LDLR']	0.12344554329106225
310	Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560)	0.09615105130710878	10.465263157894737	24.507918218027072	['USP9X']	0.12344554329106225
311	Antimicrobial Humoral Response (GO:0019730)	0.0999597740324998	10.04040404040404	23.122924333288797	['CXCL8']	0.1279227976364467
312	Regulation Of Protein Secretion (GO:0050708)	0.10185839864661637	9.840594059405941	22.477606252769743	['HNF4A']	0.12993475211972216
313	Inorganic Cation Import Across Plasma Membrane (GO:0098659)	0.10280627996949668	9.743627450980393	22.165864208548346	['SLC9A2']	0.13072491829987118
314	Positive Regulation Of Vasculature Development (GO:1904018)	0.1037532085119379	9.648543689320388	21.86109325946267	['CXCL8']	0.13150884391003592
315	Intrinsic Apoptotic Signaling Pathway (GO:0097193)	0.104699185171912	9.555288461538462	21.56307494222513	['TNFRSF10B']	0.13186796107095247
316	Regulation Of Neuron Apoptotic Process (GO:0043523)	0.104699185171912	9.555288461538462	21.56307494222513	['F2R']	0.13186796107095247
317	Monoatomic Ion Transport (GO:0006811)	0.10658828653704866	9.374056603773585	20.986465963830224	['SLC9A2']	0.13382377931149958
318	Positive Regulation Of DNA Metabolic Process (GO:0051054)	0.10753141303223504	9.285981308411214	20.707480723217913	['USP9X']	0.13416144948849387
319	Response To Tumor Necrosis Factor (GO:0034612)	0.10753141303223504	9.285981308411214	20.707480723217913	['CXCL8']	0.13416144948849387
320	Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434)	0.1084735913048713	9.199537037037038	20.434458154601074	['USP9X']	0.13449373625962235
321	Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280)	0.1084735913048713	9.199537037037038	20.434458154601074	['F2R']	0.13449373625962235
322	Response To Lipid (GO:0033993)	0.10941482223005114	9.114678899082568	20.16721975855724	['F2R']	0.13523943865701973
323	Protein Deubiquitination (GO:0016579)	0.11129444571169249	8.94954954954955	19.64941553688831	['USP9X']	0.13713680926703906
324	Regulation Of Interleukin-6 Production (GO:0032675)	0.11317029068694376	8.790265486725664	19.152771900161774	['F2R']	0.13859007905662651
325	Protein Modification By Small Protein Removal (GO:0070646)	0.11317029068694376	8.790265486725664	19.152771900161774	['USP9X']	0.13859007905662651
326	Cellular Response To Molecule Of Bacterial Origin (GO:0071219)	0.11597698929005042	8.561637931034483	18.444880051152825	['CXCL8']	0.14159153907190206
327	Regulation Of Protein Binding (GO:0043393)	0.1169106740435162	8.488034188034188	18.218250634713392	['USP9X']	0.14186112277231538
328	Positive Regulation Of Cell Projection Organization (GO:0031346)	0.1169106740435162	8.488034188034188	18.218250634713392	['CUX2']	0.14186112277231538
329	Cellular Response To Tumor Necrosis Factor (GO:0071356)	0.11784341958709948	8.415677966101695	17.996073041147653	['CXCL8']	0.1421263060474715
330	Positive Regulation Of Angiogenesis (GO:0045766)	0.11784341958709948	8.415677966101695	17.996073041147653	['CXCL8']	0.1421263060474715
331	Potassium Ion Transport (GO:0006813)	0.12063602985417113	8.205785123966942	17.355049137018337	['SLC9A2']	0.14505480326876166
332	Negative Regulation Of Growth (GO:0045926)	0.12249309035972152	8.071544715447155	16.947827732464113	['HNF4A']	0.14640315304255003
333	Cellular Response To Lipopolysaccharide (GO:0071222)	0.12249309035972152	8.071544715447155	16.947827732464113	['CXCL8']	0.14640315304255003
334	Negative Regulation Of Cell Growth (GO:0030308)	0.12342021940436218	8.006048387096774	16.749936822620242	['HNF4A']	0.14706960276328188
336	Regulation Of Anatomical Structure Morphogenesis (GO:0022603)	0.1252716795248585	7.878174603174603	16.365099413225817	['EGLN1']	0.1483872870562312
335	Regulation Of Response To External Stimulus (GO:0032101)	0.1252716795248585	7.878174603174603	16.365099413225817	['F2R']	0.1483872870562312
337	Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178)	0.12804188810651945	7.6937984496124034	15.813816543658696	['USP9X']	0.15121860969256598
338	Synapse Organization (GO:0050808)	0.1289634327739896	7.634230769230769	15.636632865318903	['F2R']	0.15185634983446114
339	Plasma Membrane Bounded Cell Projection Organization (GO:0120036)	0.1298840498273468	7.57557251908397	15.462600694547614	['STMN1']	0.15248923844036585
340	Antigen Receptor-Mediated Signaling Pathway (GO:0050851)	0.13172250463389792	7.460902255639097	15.123680163221868	['EIF2B2']	0.1541928142479158
341	Potassium Ion Transmembrane Transport (GO:0071805)	0.13447325185759362	7.295220588235294	14.637057422023762	['SLC9A2']	0.15695118545255796
342	Regulation Of Cell Adhesion (GO:0030155)	0.14085942250239014	6.9356643356643355	13.593852781664756	['CXCL8']	0.16392412326301542
343	Negative Regulation Of Protein Metabolic Process (GO:0051248)	0.1435825929715242	6.792123287671233	13.182457493775674	['LDLR']	0.166606040824101
344	Negative Regulation Of DNA-binding Transcription Factor Activity (GO:0043433)	0.1453934709101153	6.699662162162162	12.91903639216618	['EGLN1']	0.1682168645994939
345	Neuron Development (GO:0048666)	0.14629754177092022	6.654362416107382	12.790435001206431	['STMN1']	0.16877223659369925
346	Cellular Response To Organic Cyclic Compound (GO:0071407)	0.1481029516923407	6.565562913907285	12.539224754369256	['CREB1']	0.17036119876749017
347	Regulation Of Cellular Component Organization (GO:0051128)	0.14900429247911615	6.52203947368421	12.41652938447938	['MELTF']	0.17090405880889978
348	Cellular Response To Growth Factor Stimulus (GO:0071363)	0.15080425005911374	6.436688311688312	12.17675084276717	['CXCL8']	0.17247152736645768
349	Regulation Of Macromolecule Metabolic Process (GO:0060255)	0.157075590859077	6.1546583850931675	11.392445734037713	['LDLR']	0.17912918384502188
350	Generation Of Neurons (GO:0048699)	0.16595818053632244	5.791812865497076	10.402208538913335	['USP9X']	0.1887181595813038
351	Positive Regulation Of Hydrolase Activity (GO:0051345)	0.16948619519630329	5.658285714285714	10.043365477202649	['F2R']	0.19218092788640656
352	Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374)	0.17212287411312943	5.562078651685393	9.786736985653446	['F2R']	0.19461620425291337
353	Axonogenesis (GO:0007409)	0.17998516202793857	5.2919786096256685	9.075112853878617	['USP9X']	0.20292944613914884
354	Endocytosis (GO:0006897)	0.1808543467278663	5.263563829787234	9.001027258222347	['LDLR']	0.20333341807257282
355	Transcription By RNA Polymerase II (GO:0006366)	0.18345663933308162	5.180104712041885	8.784302103596882	['CREB1']	0.20510040015327663
356	Neuron Projection Development (GO:0031175)	0.18345663933308162	5.180104712041885	8.784302103596882	['STMN1']	0.20510040015327663
357	Regulation Of Programmed Cell Death (GO:0043067)	0.18605105735925376	5.099226804123711	8.575543809228913	['TNFRSF10B']	0.20741826562740334
358	Anterograde Trans-Synaptic Signaling (GO:0098916)	0.18949807120861503	4.99520202020202	8.308901317629394	['SYN2']	0.21067104005873963
359	Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122)	0.19011389510321966	2.65827512276091	4.413087432634265	['CUX2', 'USP9X']	0.21076693663253876
360	Regulation Of Translation (GO:0006417)	0.19207420317948254	4.919900497512438	8.11721348656106	['EIF2B2']	0.21234870240398349
361	Regulation Of MAPK Cascade (GO:0043408)	0.19378729012533114	4.870935960591133	7.99317748505789	['F2R']	0.21364914534593293
362	Regulation Of GTPase Activity (GO:0043087)	0.2023009615295787	4.639906103286385	7.414564300862827	['F2R']	0.22241928919550363
363	Positive Regulation Of Cell Motility (GO:2000147)	0.20820951076946598	4.490681818181818	7.04682480490113	['F2R']	0.22828480795109493
364	Apoptotic Process (GO:0006915)	0.21407636475712874	4.350660792951542	6.706206361965109	['TNFRSF10B']	0.23407250871795943
365	Negative Regulation Of Multicellular Organismal Process (GO:0051241)	0.21657803625074293	4.293260869565217	6.567849162136993	['F2R']	0.2361590641857416
366	Positive Regulation Of GTPase Activity (GO:0043547)	0.21907212272305077	4.237339055793991	6.433781873716096	['F2R']	0.23822596951850877
367	Regulation Of ERK1 And ERK2 Cascade (GO:0070372)	0.2273312436713269	4.060905349794239	6.015610371051125	['F2R']	0.24653361030296486
368	Positive Regulation Of Programmed Cell Death (GO:0043068)	0.2281525648314878	4.04405737704918	5.976068299741905	['TNFRSF10B']	0.24675195870361996
369	Cytokine-Mediated Signaling Pathway (GO:0019221)	0.23794378950059433	3.8521484375	5.530609681762001	['CXCL8']	0.25664397891934027
370	Positive Regulation Of Signal Transduction (GO:0009967)	0.2452094576304146	3.719622641509434	5.228459685894149	['CUX2']	0.2637658490186622
371	Negative Regulation Of Signal Transduction (GO:0009968)	0.24601266925985663	3.7054511278195488	5.19642181063137	['CXCL8']	0.26391655624103216
372	Positive Regulation Of Apoptotic Process (GO:0043065)	0.248417422886483	3.663568773234201	5.1020499682868525	['TNFRSF10B']	0.26577993093768876
373	Positive Regulation Of Cell Migration (GO:0030335)	0.2500165320035174	3.636162361623616	5.0405509337893575	['F2R']	0.2667736722182304
374	Chemical Synaptic Transmission (GO:0007268)	0.2508148709301862	3.622610294117647	5.0102155860053825	['SYN2']	0.266909942861535
375	Monoatomic Cation Transmembrane Transport (GO:0098655)	0.25717250975015443	3.517678571428571	4.777036257396929	['SLC9A2']	0.27294575701483054
376	Positive Regulation Of Cell Differentiation (GO:0045597)	0.25875387226913205	3.492375886524823	4.72126602123927	['CREB1']	0.27327580306654004
377	Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway (GO:0007169)	0.259543350651136	3.4798586572438164	4.693743097002948	['STMN1']	0.27327580306654004
378	Inorganic Cation Transmembrane Transport (GO:0098662)	0.259543350651136	3.4798586572438164	4.693743097002948	['SLC9A2']	0.27327580306654004
379	Cellular Response To Cytokine Stimulus (GO:0071345)	0.2782523441473642	3.2039087947882736	4.098526200910551	['CXCL8']	0.29220167010725845
380	Positive Regulation Of MAPK Cascade (GO:0043410)	0.2797909365950337	3.1828478964401294	4.05403350050483	['F2R']	0.29304419148637734
381	Positive Regulation Of Cytokine Production (GO:0001819)	0.2874371585051469	3.0815047021943576	3.841869135985657	['F2R']	0.3002624385434343
382	Proteolysis (GO:0006508)	0.29500602931689573	2.986322188449848	3.645581135289559	['ANPEP']	0.30736230279613747
383	Negative Regulation Of Gene Expression (GO:0010629)	0.29951053298712094	2.9319402985074627	3.5347639168055105	['CXCL8']	0.3112407105192536
384	Protein Localization (GO:0008104)	0.3106521806052018	2.8041428571428573	3.278271209572254	['USP9X']	0.32197804135643304
385	Protein Modification By Small Protein Conjugation (GO:0032446)	0.32017156344926584	2.7019283746556475	3.0772216085127644	['USP9X']	0.33098255130599424
386	Ubiquitin-Dependent Protein Catabolic Process (GO:0006511)	0.32235049564782253	2.6793715846994535	3.0333589844697326	['USP9X']	0.3323717545798792
387	Regulation Of Gene Expression (GO:0010468)	0.33323838093446534	1.7641169590643275	1.9385831628743428	['CXCL8', 'CUX2']	0.34271027289901085
388	Positive Regulation Of Multicellular Organismal Process (GO:0051240)	0.33670763825851735	2.5379533678756476	2.762664437771775	['F2R']	0.34538567017239663
389	Vesicle-Mediated Transport (GO:0016192)	0.35355391576332534	2.386463414634146	2.4812520361820987	['LDLR']	0.3617338264108058
390	Phosphorylation (GO:0016310)	0.3659203682163576	2.283995327102804	2.2961908170677283	['CREB1']	0.3734264270515649
391	Protein Ubiquitination (GO:0016567)	0.3693153045895735	2.2570438799076213	2.2482516011858165	['USP9X']	0.37496808986390373
392	Regulation Of Cell Migration (GO:0030334)	0.3693153045895735	2.2570438799076213	2.2482516011858165	['F2R']	0.37496808986390373
393	Negative Regulation Of Apoptotic Process (GO:0043066)	0.4010378016782874	2.026819126819127	1.8519038003025887	['F2R']	0.4057602341462521
394	Positive Regulation Of Cell Population Proliferation (GO:0008284)	0.4016822418432747	2.0225103734439833	1.844719467550752	['F2R']	0.4057602341462521
