scenario,estimator,rep,estimate,truth_beta,n_used
linear_gaussian,anchor_noise_0.25,188,0.7896069692853699,0.8,5000
linear_gaussian,anchor_noise_0.50,188,0.750319126740887,0.8,5000
linear_gaussian,anchor_noise_1.00,188,0.7019977815770231,0.8,5000
linear_gaussian,intervention_doX,188,0.7990886744841328,0.8,5000
linear_gaussian,naive_observational,189,0.6446621418448041,0.8,5000
linear_gaussian,anchor_noise_0.00,189,0.8115637201627758,0.8,5000
linear_gaussian,anchor_noise_0.25,189,0.7956372318122813,0.8,5000
linear_gaussian,anchor_noise_0.50,189,0.7555616142458688,0.8,5000
linear_gaussian,anchor_noise_1.00,189,0.6963198219114994,0.8,5000
linear_gaussian,intervention_doX,189,0.8445475057940993,0.8,5000
linear_gaussian,naive_observational,190,0.6600941543011363,0.8,5000
linear_gaussian,anchor_noise_0.00,190,0.8129354438384286,0.8,5000
linear_gaussian,anchor_noise_0.25,190,0.7978531541863598,0.8,5000
linear_gaussian,anchor_noise_0.50,190,0.7669820682923009,0.8,5000
linear_gaussian,anchor_noise_1.00,190,0.7170031684534834,0.8,5000
linear_gaussian,intervention_doX,190,0.8005118369626905,0.8,5000
linear_gaussian,naive_observational,191,0.6479533285027139,0.8,5000
linear_gaussian,anchor_noise_0.00,191,0.8041886726168869,0.8,5000
linear_gaussian,anchor_noise_0.25,191,0.7853583850395918,0.8,5000
linear_gaussian,anchor_noise_0.50,191,0.7585669547527265,0.8,5000
linear_gaussian,anchor_noise_1.00,191,0.7034190151196401,0.8,5000
linear_gaussian,intervention_doX,191,0.8192068723505737,0.8,5000
linear_gaussian,naive_observational,192,0.6325245799442789,0.8,5000
linear_gaussian,anchor_noise_0.00,192,0.7900539892991804,0.8,5000
linear_gaussian,anchor_noise_0.25,192,0.77813264156506,0.8,5000
linear_gaussian,anchor_noise_0.50,192,0.7391987082812664,0.8,5000
linear_gaussian,anchor_noise_1.00,192,0.6815859430765691,0.8,5000
linear_gaussian,intervention_doX,192,0.7889848285181983,0.8,5000
linear_gaussian,naive_observational,193,0.6346726051596664,0.8,5000
linear_gaussian,anchor_noise_0.00,193,0.791331561733207,0.8,5000
linear_gaussian,anchor_noise_0.25,193,0.7727090855044945,0.8,5000
linear_gaussian,anchor_noise_0.50,193,0.749156550512184,0.8,5000
linear_gaussian,anchor_noise_1.00,193,0.6869265633671189,0.8,5000
linear_gaussian,intervention_doX,193,0.8033829627688779,0.8,5000
linear_gaussian,naive_observational,194,0.6543067903555253,0.8,5000
linear_gaussian,anchor_noise_0.00,194,0.795057034406693,0.8,5000
linear_gaussian,anchor_noise_0.25,194,0.7824302315522152,0.8,5000
linear_gaussian,anchor_noise_0.50,194,0.7456464610123891,0.8,5000
linear_gaussian,anchor_noise_1.00,194,0.6937703452583452,0.8,5000
linear_gaussian,intervention_doX,194,0.8252091537630301,0.8,5000
linear_gaussian,naive_observational,195,0.6436442157764494,0.8,5000
linear_gaussian,anchor_noise_0.00,195,0.8103484772330641,0.8,5000
linear_gaussian,anchor_noise_0.25,195,0.7940961707461532,0.8,5000
linear_gaussian,anchor_noise_0.50,195,0.748748756864871,0.8,5000
linear_gaussian,anchor_noise_1.00,195,0.7071273013836554,0.8,5000
linear_gaussian,intervention_doX,195,0.7802687385938003,0.8,5000
linear_gaussian,naive_observational,196,0.6374178098748452,0.8,5000
linear_gaussian,anchor_noise_0.00,196,0.7907539893554866,0.8,5000
linear_gaussian,anchor_noise_0.25,196,0.7739126953564381,0.8,5000
linear_gaussian,anchor_noise_0.50,196,0.7434725902976129,0.8,5000
linear_gaussian,anchor_noise_1.00,196,0.6912309085648246,0.8,5000
linear_gaussian,intervention_doX,196,0.7959594639984722,0.8,5000
linear_gaussian,naive_observational,197,0.6512403867030685,0.8,5000
linear_gaussian,anchor_noise_0.00,197,0.8042030350771123,0.8,5000
linear_gaussian,anchor_noise_0.25,197,0.7833327349614493,0.8,5000
linear_gaussian,anchor_noise_0.50,197,0.7483477312064805,0.8,5000
linear_gaussian,anchor_noise_1.00,197,0.7042352783082686,0.8,5000
linear_gaussian,intervention_doX,197,0.8161753140912754,0.8,5000
linear_gaussian,naive_observational,198,0.6698618728416856,0.8,5000
linear_gaussian,anchor_noise_0.00,198,0.8154850745251808,0.8,5000
linear_gaussian,anchor_noise_0.25,198,0.7989384076144711,0.8,5000
linear_gaussian,anchor_noise_0.50,198,0.7710454198134861,0.8,5000
linear_gaussian,anchor_noise_1.00,198,0.7242457315415042,0.8,5000
linear_gaussian,intervention_doX,198,0.8052596266772354,0.8,5000
linear_gaussian,naive_observational,199,0.651813411686748,0.8,5000
linear_gaussian,anchor_noise_0.00,199,0.8030910284743515,0.8,5000
linear_gaussian,anchor_noise_0.25,199,0.7894577046056545,0.8,5000
linear_gaussian,anchor_noise_0.50,199,0.7445028528612406,0.8,5000
linear_gaussian,anchor_noise_1.00,199,0.7047332966385937,0.8,5000
linear_gaussian,intervention_doX,199,0.7951648955184084,0.8,5000
linear_gaussian,naive_observational,200,0.6333161330987293,0.8,5000
linear_gaussian,anchor_noise_0.00,200,0.7853117948940486,0.8,5000
linear_gaussian,anchor_noise_0.25,200,0.7625859558655749,0.8,5000
linear_gaussian,anchor_noise_0.50,200,0.7308346054022488,0.8,5000
linear_gaussian,anchor_noise_1.00,200,0.67762979003391,0.8,5000
linear_gaussian,intervention_doX,200,0.8201444095948127,0.8,5000
linear_gaussian,naive_observational,201,0.6618059359293423,0.8,5000
linear_gaussian,anchor_noise_0.00,201,0.7999405645159796,0.8,5000
linear_gaussian,anchor_noise_0.25,201,0.7845175080386281,0.8,5000
linear_gaussian,anchor_noise_0.50,201,0.7571964631873404,0.8,5000
linear_gaussian,anchor_noise_1.00,201,0.6961578017928569,0.8,5000
linear_gaussian,intervention_doX,201,0.7917849244096504,0.8,5000
linear_gaussian,naive_observational,202,0.636255161105243,0.8,5000
linear_gaussian,anchor_noise_0.00,202,0.7833624714323075,0.8,5000
linear_gaussian,anchor_noise_0.25,202,0.7644613121736273,0.8,5000
linear_gaussian,anchor_noise_0.50,202,0.7341364351349362,0.8,5000
linear_gaussian,anchor_noise_1.00,202,0.6897711332357831,0.8,5000
linear_gaussian,intervention_doX,202,0.8064577989075447,0.8,5000
linear_gaussian,naive_observational,203,0.6560666451875924,0.8,5000
linear_gaussian,anchor_noise_0.00,203,0.8032116570009074,0.8,5000
linear_gaussian,anchor_noise_0.25,203,0.7909433421886438,0.8,5000
linear_gaussian,anchor_noise_0.50,203,0.7548318622784621,0.8,5000
linear_gaussian,anchor_noise_1.00,203,0.7034462328323123,0.8,5000
linear_gaussian,intervention_doX,203,0.8077202165853113,0.8,5000
linear_gaussian,naive_observational,204,0.6556780550273356,0.8,5000
linear_gaussian,anchor_noise_0.00,204,0.8066610353213974,0.8,5000
linear_gaussian,anchor_noise_0.25,204,0.7845598390623618,0.8,5000
linear_gaussian,anchor_noise_0.50,204,0.7490027324458397,0.8,5000
linear_gaussian,anchor_noise_1.00,204,0.7108905431830059,0.8,5000
linear_gaussian,intervention_doX,204,0.7761937735870054,0.8,5000
linear_gaussian,naive_observational,205,0.6658825276594191,0.8,5000
linear_gaussian,anchor_noise_0.00,205,0.8108322075802514,0.8,5000
linear_gaussian,anchor_noise_0.25,205,0.7949109182108325,0.8,5000
linear_gaussian,anchor_noise_0.50,205,0.7682346751056355,0.8,5000
linear_gaussian,anchor_noise_1.00,205,0.7178968293702218,0.8,5000
linear_gaussian,intervention_doX,205,0.818232724976964,0.8,5000
linear_gaussian,naive_observational,206,0.6572273937820119,0.8,5000
linear_gaussian,anchor_noise_0.00,206,0.8010842018536717,0.8,5000
linear_gaussian,anchor_noise_0.25,206,0.7836677944809565,0.8,5000
linear_gaussian,anchor_noise_0.50,206,0.7483630810196598,0.8,5000
linear_gaussian,anchor_noise_1.00,206,0.7044611578016129,0.8,5000
linear_gaussian,intervention_doX,206,0.7820904500338755,0.8,5000
linear_gaussian,naive_observational,207,0.6423360833059577,0.8,5000
linear_gaussian,anchor_noise_0.00,207,0.8011984185502097,0.8,5000
linear_gaussian,anchor_noise_0.25,207,0.7813934444116424,0.8,5000
linear_gaussian,anchor_noise_0.50,207,0.7558060826141754,0.8,5000
linear_gaussian,anchor_noise_1.00,207,0.6967097587336826,0.8,5000
linear_gaussian,intervention_doX,207,0.797639388757234,0.8,5000
linear_gaussian,naive_observational,208,0.6639149157975908,0.8,5000
linear_gaussian,anchor_noise_0.00,208,0.8135530453989511,0.8,5000
linear_gaussian,anchor_noise_0.25,208,0.8055661755381728,0.8,5000
linear_gaussian,anchor_noise_0.50,208,0.7637177054142362,0.8,5000
linear_gaussian,anchor_noise_1.00,208,0.7190699167198287,0.8,5000
linear_gaussian,intervention_doX,208,0.7934476729533132,0.8,5000
linear_gaussian,naive_observational,209,0.6384984653889476,0.8,5000
linear_gaussian,anchor_noise_0.00,209,0.7983903201786512,0.8,5000
linear_gaussian,anchor_noise_0.25,209,0.7775454893072533,0.8,5000
linear_gaussian,anchor_noise_0.50,209,0.7396802275049122,0.8,5000
linear_gaussian,anchor_noise_1.00,209,0.690913868886881,0.8,5000
linear_gaussian,intervention_doX,209,0.7929644299597863,0.8,5000
linear_gaussian,naive_observational,210,0.6522815959345369,0.8,5000
linear_gaussian,anchor_noise_0.00,210,0.8199957102842732,0.8,5000
linear_gaussian,anchor_noise_0.25,210,0.799510676586017,0.8,5000
linear_gaussian,anchor_noise_0.50,210,0.7601639186958528,0.8,5000
linear_gaussian,anchor_noise_1.00,210,0.7176149253671429,0.8,5000
linear_gaussian,intervention_doX,210,0.791664238762506,0.8,5000
linear_gaussian,naive_observational,211,0.6578790060976488,0.8,5000
linear_gaussian,anchor_noise_0.00,211,0.8186644142524496,0.8,5000
linear_gaussian,anchor_noise_0.25,211,0.8018018607405942,0.8,5000
linear_gaussian,anchor_noise_0.50,211,0.7643449104446627,0.8,5000
linear_gaussian,anchor_noise_1.00,211,0.7111433473723163,0.8,5000
linear_gaussian,intervention_doX,211,0.7961070046274137,0.8,5000
linear_gaussian,naive_observational,212,0.659482722598227,0.8,5000
linear_gaussian,anchor_noise_0.00,212,0.8186340161263459,0.8,5000
linear_gaussian,anchor_noise_0.25,212,0.8015310119286073,0.8,5000
linear_gaussian,anchor_noise_0.50,212,0.7628444202406779,0.8,5000
linear_gaussian,anchor_noise_1.00,212,0.7079552083048332,0.8,5000
linear_gaussian,intervention_doX,212,0.806646848734286,0.8,5000
linear_gaussian,naive_observational,213,0.6478413872343523,0.8,5000
linear_gaussian,anchor_noise_0.00,213,0.790191216341356,0.8,5000
linear_gaussian,anchor_noise_0.25,213,0.7749857245703509,0.8,5000
linear_gaussian,anchor_noise_0.50,213,0.7389771636559397,0.8,5000
linear_gaussian,anchor_noise_1.00,213,0.6918748946237259,0.8,5000
linear_gaussian,intervention_doX,213,0.8045512182321348,0.8,5000
linear_gaussian,naive_observational,214,0.667184854201042,0.8,5000
linear_gaussian,anchor_noise_0.00,214,0.824206666762384,0.8,5000
linear_gaussian,anchor_noise_0.25,214,0.8032733362683238,0.8,5000
linear_gaussian,anchor_noise_0.50,214,0.7690088369500341,0.8,5000
linear_gaussian,anchor_noise_1.00,214,0.7188019924296233,0.8,5000
linear_gaussian,intervention_doX,214,0.8030038201587064,0.8,5000
linear_gaussian,naive_observational,215,0.6597241899178398,0.8,5000
linear_gaussian,anchor_noise_0.00,215,0.8111761072434706,0.8,5000
linear_gaussian,anchor_noise_0.25,215,0.796918331843173,0.8,5000
linear_gaussian,anchor_noise_0.50,215,0.7564638939944777,0.8,5000
linear_gaussian,anchor_noise_1.00,215,0.7112981866660427,0.8,5000
linear_gaussian,intervention_doX,215,0.8023209345830791,0.8,5000
linear_gaussian,naive_observational,216,0.6516044220615987,0.8,5000
linear_gaussian,anchor_noise_0.00,216,0.7839119735596617,0.8,5000
linear_gaussian,anchor_noise_0.25,216,0.7735548573464869,0.8,5000
linear_gaussian,anchor_noise_0.50,216,0.7436849964209333,0.8,5000
linear_gaussian,anchor_noise_1.00,216,0.6960389202105997,0.8,5000
linear_gaussian,intervention_doX,216,0.8079757251633571,0.8,5000
linear_gaussian,naive_observational,217,0.6460347420514029,0.8,5000
linear_gaussian,anchor_noise_0.00,217,0.8024588331362357,0.8,5000
linear_gaussian,anchor_noise_0.25,217,0.7907248654963153,0.8,5000
linear_gaussian,anchor_noise_0.50,217,0.7540438590261327,0.8,5000
linear_gaussian,anchor_noise_1.00,217,0.7007955467267171,0.8,5000
linear_gaussian,intervention_doX,217,0.7785272581081427,0.8,5000
linear_gaussian,naive_observational,218,0.652818142537832,0.8,5000
linear_gaussian,anchor_noise_0.00,218,0.8005844773877305,0.8,5000
linear_gaussian,anchor_noise_0.25,218,0.7789111790338527,0.8,5000
linear_gaussian,anchor_noise_0.50,218,0.752546209000621,0.8,5000
linear_gaussian,anchor_noise_1.00,218,0.700463688099153,0.8,5000
linear_gaussian,intervention_doX,218,0.8038243177603622,0.8,5000
linear_gaussian,naive_observational,219,0.6445520696677676,0.8,5000
linear_gaussian,anchor_noise_0.00,219,0.7955140822556073,0.8,5000
linear_gaussian,anchor_noise_0.25,219,0.7836579537311913,0.8,5000
linear_gaussian,anchor_noise_0.50,219,0.7460295688245043,0.8,5000
linear_gaussian,anchor_noise_1.00,219,0.6978998403062366,0.8,5000
linear_gaussian,intervention_doX,219,0.7992755661839368,0.8,5000
linear_gaussian,naive_observational,220,0.6217997147841824,0.8,5000
linear_gaussian,anchor_noise_0.00,220,0.7725104928146114,0.8,5000
linear_gaussian,anchor_noise_0.25,220,0.7523404887926496,0.8,5000
linear_gaussian,anchor_noise_0.50,220,0.7193654422642956,0.8,5000
linear_gaussian,anchor_noise_1.00,220,0.6732398360272226,0.8,5000
linear_gaussian,intervention_doX,220,0.827444761181284,0.8,5000
linear_gaussian,naive_observational,221,0.6276145348115099,0.8,5000
linear_gaussian,anchor_noise_0.00,221,0.7910525080117179,0.8,5000
linear_gaussian,anchor_noise_0.25,221,0.7699274003068048,0.8,5000
linear_gaussian,anchor_noise_0.50,221,0.7364558096145434,0.8,5000
linear_gaussian,anchor_noise_1.00,221,0.6861924162213449,0.8,5000
linear_gaussian,intervention_doX,221,0.8167364321110454,0.8,5000
linear_gaussian,naive_observational,222,0.6411024166098223,0.8,5000
linear_gaussian,anchor_noise_0.00,222,0.7821560686981225,0.8,5000
linear_gaussian,anchor_noise_0.25,222,0.7691017814584828,0.8,5000
linear_gaussian,anchor_noise_0.50,222,0.7351960349574042,0.8,5000
linear_gaussian,anchor_noise_1.00,222,0.6840042467502496,0.8,5000
linear_gaussian,intervention_doX,222,0.7914104532283586,0.8,5000
linear_gaussian,naive_observational,223,0.652817782070566,0.8,5000
linear_gaussian,anchor_noise_0.00,223,0.8081957601462664,0.8,5000
linear_gaussian,anchor_noise_0.25,223,0.7910589189713632,0.8,5000
linear_gaussian,anchor_noise_0.50,223,0.7581542148389231,0.8,5000
linear_gaussian,anchor_noise_1.00,223,0.7059679414559829,0.8,5000
linear_gaussian,intervention_doX,223,0.7914102717300817,0.8,5000
linear_gaussian,naive_observational,224,0.6535114422543433,0.8,5000
linear_gaussian,anchor_noise_0.00,224,0.7935802940808325,0.8,5000
linear_gaussian,anchor_noise_0.25,224,0.7759957709022199,0.8,5000
linear_gaussian,anchor_noise_0.50,224,0.7517537347200484,0.8,5000
linear_gaussian,anchor_noise_1.00,224,0.7019952700377323,0.8,5000
linear_gaussian,intervention_doX,224,0.8453982780559788,0.8,5000
linear_gaussian,naive_observational,225,0.6493348875372396,0.8,5000
linear_gaussian,anchor_noise_0.00,225,0.7936509046524048,0.8,5000
linear_gaussian,anchor_noise_0.25,225,0.7810415778092704,0.8,5000
linear_gaussian,anchor_noise_0.50,225,0.736566783103573,0.8,5000
linear_gaussian,anchor_noise_1.00,225,0.7024194035649234,0.8,5000
linear_gaussian,intervention_doX,225,0.805219379397026,0.8,5000
linear_gaussian,naive_observational,226,0.64396887870243,0.8,5000
linear_gaussian,anchor_noise_0.00,226,0.8058043330743315,0.8,5000
linear_gaussian,anchor_noise_0.25,226,0.787689584881778,0.8,5000
linear_gaussian,anchor_noise_0.50,226,0.7553553880681495,0.8,5000
linear_gaussian,anchor_noise_1.00,226,0.6983673521000345,0.8,5000
linear_gaussian,intervention_doX,226,0.7968184073974535,0.8,5000
linear_gaussian,naive_observational,227,0.6544660240320174,0.8,5000
linear_gaussian,anchor_noise_0.00,227,0.8068856985915552,0.8,5000
linear_gaussian,anchor_noise_0.25,227,0.7909055961605664,0.8,5000
linear_gaussian,anchor_noise_0.50,227,0.759958090382156,0.8,5000
linear_gaussian,anchor_noise_1.00,227,0.7062794646727658,0.8,5000
linear_gaussian,intervention_doX,227,0.8047335769855561,0.8,5000
linear_gaussian,naive_observational,228,0.6574621802692938,0.8,5000
linear_gaussian,anchor_noise_0.00,228,0.8074571902343459,0.8,5000
linear_gaussian,anchor_noise_0.25,228,0.7912353991276035,0.8,5000
linear_gaussian,anchor_noise_0.50,228,0.7509493286273029,0.8,5000
linear_gaussian,anchor_noise_1.00,228,0.713981465926083,0.8,5000
linear_gaussian,intervention_doX,228,0.8272694620562682,0.8,5000
linear_gaussian,naive_observational,229,0.6556971626162013,0.8,5000
linear_gaussian,anchor_noise_0.00,229,0.797472412055109,0.8,5000
linear_gaussian,anchor_noise_0.25,229,0.787777870827042,0.8,5000
linear_gaussian,anchor_noise_0.50,229,0.7541611862432452,0.8,5000
linear_gaussian,anchor_noise_1.00,229,0.7017475524363179,0.8,5000
linear_gaussian,intervention_doX,229,0.7919029985739761,0.8,5000
linear_gaussian,naive_observational,230,0.6373139453453335,0.8,5000
linear_gaussian,anchor_noise_0.00,230,0.7749642227604462,0.8,5000
linear_gaussian,anchor_noise_0.25,230,0.7516980444939426,0.8,5000
linear_gaussian,anchor_noise_0.50,230,0.7342972618021486,0.8,5000
linear_gaussian,anchor_noise_1.00,230,0.6735507720790846,0.8,5000
linear_gaussian,intervention_doX,230,0.774607401755964,0.8,5000
linear_gaussian,naive_observational,231,0.6463878886138793,0.8,5000
linear_gaussian,anchor_noise_0.00,231,0.783417210237906,0.8,5000
linear_gaussian,anchor_noise_0.25,231,0.7686719827306097,0.8,5000
linear_gaussian,anchor_noise_0.50,231,0.7403408491719209,0.8,5000
linear_gaussian,anchor_noise_1.00,231,0.6888530171070327,0.8,5000
linear_gaussian,intervention_doX,231,0.8226005586601364,0.8,5000
linear_gaussian,naive_observational,232,0.6600320465151025,0.8,5000
linear_gaussian,anchor_noise_0.00,232,0.8201654491184137,0.8,5000
linear_gaussian,anchor_noise_0.25,232,0.809170407626355,0.8,5000
linear_gaussian,anchor_noise_0.50,232,0.7669880435730173,0.8,5000
linear_gaussian,anchor_noise_1.00,232,0.7189917561674035,0.8,5000
linear_gaussian,intervention_doX,232,0.7969449974618866,0.8,5000
linear_gaussian,naive_observational,233,0.64033504098676,0.8,5000
linear_gaussian,anchor_noise_0.00,233,0.7859916641807851,0.8,5000
linear_gaussian,anchor_noise_0.25,233,0.7703298366630174,0.8,5000
linear_gaussian,anchor_noise_0.50,233,0.7319177213788368,0.8,5000
linear_gaussian,anchor_noise_1.00,233,0.6822415530063659,0.8,5000
linear_gaussian,intervention_doX,233,0.7946091516539644,0.8,5000
linear_gaussian,naive_observational,234,0.6583422750992928,0.8,5000
linear_gaussian,anchor_noise_0.00,234,0.8062020782254226,0.8,5000
linear_gaussian,anchor_noise_0.25,234,0.7899448578511858,0.8,5000
linear_gaussian,anchor_noise_0.50,234,0.7698984694074927,0.8,5000
linear_gaussian,anchor_noise_1.00,234,0.7133845290838831,0.8,5000
linear_gaussian,intervention_doX,234,0.8098486614707624,0.8,5000
linear_gaussian,naive_observational,235,0.650470539461587,0.8,5000
linear_gaussian,anchor_noise_0.00,235,0.7925262253016534,0.8,5000
linear_gaussian,anchor_noise_0.25,235,0.7818233578468882,0.8,5000
linear_gaussian,anchor_noise_0.50,235,0.7485913285875598,0.8,5000
linear_gaussian,anchor_noise_1.00,235,0.7015162393253915,0.8,5000
linear_gaussian,intervention_doX,235,0.7993222005718301,0.8,5000
linear_gaussian,naive_observational,236,0.6362419207245121,0.8,5000
linear_gaussian,anchor_noise_0.00,236,0.803749955998114,0.8,5000
linear_gaussian,anchor_noise_0.25,236,0.7904891287207738,0.8,5000
linear_gaussian,anchor_noise_0.50,236,0.7525489207569245,0.8,5000
linear_gaussian,anchor_noise_1.00,236,0.6983798071020698,0.8,5000
linear_gaussian,intervention_doX,236,0.7744595094610178,0.8,5000
linear_gaussian,naive_observational,237,0.656103123598017,0.8,5000
linear_gaussian,anchor_noise_0.00,237,0.8157144589844718,0.8,5000
linear_gaussian,anchor_noise_0.25,237,0.8006751638814757,0.8,5000
linear_gaussian,anchor_noise_0.50,237,0.761552187921863,0.8,5000
linear_gaussian,anchor_noise_1.00,237,0.7073444988229254,0.8,5000
linear_gaussian,intervention_doX,237,0.8057621053480214,0.8,5000
linear_gaussian,naive_observational,238,0.6525252559899501,0.8,5000
linear_gaussian,anchor_noise_0.00,238,0.8027364613983918,0.8,5000
linear_gaussian,anchor_noise_0.25,238,0.7844197410126045,0.8,5000
linear_gaussian,anchor_noise_0.50,238,0.7637958089652005,0.8,5000
linear_gaussian,anchor_noise_1.00,238,0.7023992333874121,0.8,5000
linear_gaussian,intervention_doX,238,0.7938685732518926,0.8,5000
linear_gaussian,naive_observational,239,0.6560357307001721,0.8,5000
linear_gaussian,anchor_noise_0.00,239,0.8043140884111492,0.8,5000
linear_gaussian,anchor_noise_0.25,239,0.7842920171760908,0.8,5000
linear_gaussian,anchor_noise_0.50,239,0.7616422213100446,0.8,5000
linear_gaussian,anchor_noise_1.00,239,0.7010453667296945,0.8,5000
linear_gaussian,intervention_doX,239,0.832202329225227,0.8,5000
linear_gaussian,naive_observational,240,0.64123667811277,0.8,5000
linear_gaussian,anchor_noise_0.00,240,0.7877641106479824,0.8,5000
linear_gaussian,anchor_noise_0.25,240,0.7767166732318272,0.8,5000
linear_gaussian,anchor_noise_0.50,240,0.7421877300746639,0.8,5000
linear_gaussian,anchor_noise_1.00,240,0.6878813525161328,0.8,5000
linear_gaussian,intervention_doX,240,0.795510307381069,0.8,5000
linear_gaussian,naive_observational,241,0.6461142930772474,0.8,5000
linear_gaussian,anchor_noise_0.00,241,0.7884170891104705,0.8,5000
linear_gaussian,anchor_noise_0.25,241,0.7757443334575909,0.8,5000
linear_gaussian,anchor_noise_0.50,241,0.7440411666196456,0.8,5000
linear_gaussian,anchor_noise_1.00,241,0.6983965944891034,0.8,5000
linear_gaussian,intervention_doX,241,0.7955355472224551,0.8,5000
linear_gaussian,naive_observational,242,0.6486868939154287,0.8,5000
linear_gaussian,anchor_noise_0.00,242,0.7812697509410294,0.8,5000
linear_gaussian,anchor_noise_0.25,242,0.7673636843341198,0.8,5000
linear_gaussian,anchor_noise_0.50,242,0.7381067484174726,0.8,5000
linear_gaussian,anchor_noise_1.00,242,0.6870992690509143,0.8,5000
linear_gaussian,intervention_doX,242,0.8120959596431858,0.8,5000
linear_gaussian,naive_observational,243,0.642378591145205,0.8,5000
linear_gaussian,anchor_noise_0.00,243,0.8057224677037265,0.8,5000
linear_gaussian,anchor_noise_0.25,243,0.7893680226881759,0.8,5000
linear_gaussian,anchor_noise_0.50,243,0.7479936589632399,0.8,5000
linear_gaussian,anchor_noise_1.00,243,0.6999539688237563,0.8,5000
linear_gaussian,intervention_doX,243,0.7984287155568466,0.8,5000
linear_gaussian,naive_observational,244,0.6564092344472834,0.8,5000
linear_gaussian,anchor_noise_0.00,244,0.8212458739806786,0.8,5000
linear_gaussian,anchor_noise_0.25,244,0.8046004057645881,0.8,5000
linear_gaussian,anchor_noise_0.50,244,0.7584093811089928,0.8,5000
linear_gaussian,anchor_noise_1.00,244,0.714098715289558,0.8,5000
linear_gaussian,intervention_doX,244,0.8093231788297999,0.8,5000
linear_gaussian,naive_observational,245,0.6342039124063686,0.8,5000
linear_gaussian,anchor_noise_0.00,245,0.776505336086183,0.8,5000
linear_gaussian,anchor_noise_0.25,245,0.7606258324553637,0.8,5000
linear_gaussian,anchor_noise_0.50,245,0.7304937356461042,0.8,5000
linear_gaussian,anchor_noise_1.00,245,0.679318255124282,0.8,5000
linear_gaussian,intervention_doX,245,0.8220845243311332,0.8,5000
linear_gaussian,naive_observational,246,0.6511437175629045,0.8,5000
linear_gaussian,anchor_noise_0.00,246,0.8027373676029698,0.8,5000
linear_gaussian,anchor_noise_0.25,246,0.7880399020073473,0.8,5000
linear_gaussian,anchor_noise_0.50,246,0.7520236443224568,0.8,5000
linear_gaussian,anchor_noise_1.00,246,0.7002952772354935,0.8,5000
linear_gaussian,intervention_doX,246,0.7809465296163546,0.8,5000
linear_gaussian,naive_observational,247,0.6557142613715913,0.8,5000
linear_gaussian,anchor_noise_0.00,247,0.8050586760374374,0.8,5000
linear_gaussian,anchor_noise_0.25,247,0.7932239476370854,0.8,5000
linear_gaussian,anchor_noise_0.50,247,0.7558122134358392,0.8,5000
linear_gaussian,anchor_noise_1.00,247,0.7028958032983279,0.8,5000
linear_gaussian,intervention_doX,247,0.8023395972053363,0.8,5000
linear_gaussian,naive_observational,248,0.6606376899511106,0.8,5000
linear_gaussian,anchor_noise_0.00,248,0.8185004240836092,0.8,5000
linear_gaussian,anchor_noise_0.25,248,0.8075707293827351,0.8,5000
linear_gaussian,anchor_noise_0.50,248,0.7603287682108592,0.8,5000
linear_gaussian,anchor_noise_1.00,248,0.7137167782505295,0.8,5000
linear_gaussian,intervention_doX,248,0.7788645238428299,0.8,5000
linear_gaussian,naive_observational,249,0.658989444110243,0.8,5000
linear_gaussian,anchor_noise_0.00,249,0.8014959444653555,0.8,5000
linear_gaussian,anchor_noise_0.25,249,0.7827996277642929,0.8,5000
linear_gaussian,anchor_noise_0.50,249,0.7501814377494163,0.8,5000
linear_gaussian,anchor_noise_1.00,249,0.698972868879464,0.8,5000
linear_gaussian,intervention_doX,249,0.7968409369302468,0.8,5000
heavy_tail_noise,naive_observational,0,0.6449269493589092,0.8,5000
heavy_tail_noise,anchor_noise_0.00,0,0.8112649148127489,0.8,5000
heavy_tail_noise,anchor_noise_0.25,0,0.7949476511301069,0.8,5000
heavy_tail_noise,anchor_noise_0.50,0,0.7589266622249753,0.8,5000
heavy_tail_noise,anchor_noise_1.00,0,0.7003109418614776,0.8,5000
heavy_tail_noise,intervention_doX,0,0.7753187616573538,0.8,5000
heavy_tail_noise,naive_observational,1,0.6688627854592359,0.8,5000
heavy_tail_noise,anchor_noise_0.00,1,0.809440868695433,0.8,5000
heavy_tail_noise,anchor_noise_0.25,1,0.7949255365787018,0.8,5000
heavy_tail_noise,anchor_noise_0.50,1,0.7602234717717533,0.8,5000
heavy_tail_noise,anchor_noise_1.00,1,0.7114842688622072,0.8,5000
heavy_tail_noise,intervention_doX,1,0.7913139603535879,0.8,5000
heavy_tail_noise,naive_observational,2,0.6760613446962991,0.8,5000
heavy_tail_noise,anchor_noise_0.00,2,0.8002496225494604,0.8,5000
heavy_tail_noise,anchor_noise_0.25,2,0.7854051552273033,0.8,5000
heavy_tail_noise,anchor_noise_0.50,2,0.769424012438968,0.8,5000
heavy_tail_noise,anchor_noise_1.00,2,0.724145321566721,0.8,5000
heavy_tail_noise,intervention_doX,2,0.7854278686152895,0.8,5000
heavy_tail_noise,naive_observational,3,0.6474486999859319,0.8,5000
heavy_tail_noise,anchor_noise_0.00,3,0.7954816765465454,0.8,5000
heavy_tail_noise,anchor_noise_0.25,3,0.7781254164417364,0.8,5000
heavy_tail_noise,anchor_noise_0.50,3,0.7422543279171767,0.8,5000
heavy_tail_noise,anchor_noise_1.00,3,0.6928741224829302,0.8,5000
